Aikaleima, Longitudi, Latitudi
2014-01-01 00:10:34,-8.0,61.34
2014-01-01 00:10:35,-8.0,61.35
2014-01-01 00:10:36,-8.0,61.36
2014-01-01 00:10:37,-8.0,61.37
2014-01-01 00:10:38,-8.0,61.38
2014-01-01 00:10:39,-8.0,61.39
2014-01-01 00:10:40,-8.0,61.4
2014-01-01 00:10:41,-8.0,61.41
2014-01-01 00:10:42,-8.0,61.42
2014-01-01 00:10:43,-8.0,61.43
2014-01-01 00:10:44,-8.0,61.44
2014-01-01 00:10:45,-8.0,61.45
2014-01-01 00:10:46,-8.0,61.46
2014-01-01 00:10:47,-8.0,61.47
2014-01-01 00:10:48,-8.0,61.48
2014-01-01 00:10:49,-8.0,61.49
2014-01-01 00:10:50,-8.0,61.5
2014-01-01 00:10:51,-8.0,61.51
2014-01-01 00:10:52,-8.0,61.52
2014-01-01 00:10:53,-8.0,61.53
2014-01-01 00:10:54,-8.0,61.54
2014-01-01 00:10:55,-8.0,61.55
2014-01-01 00:10:56,-8.0,61.56
2014-01-01 00:10:57,-8.0,61.57
2014-01-01 00:10:58,-8.0,61.58
2014-01-01 00:10:59,-8.0,61.59
2014-01-01 00:11:00,-8.0,61.6
2014-01-01 00:11:01,-8.0,61.61
2014-01-01 00:11:02,-8.0,61.62
2014-01-01 00:11:03,-8.0,61.63
2014-01-01 00:11:04,-8.0,61.64
2014-01-01 00:11:05,-8.0,61.65
2014-01-01 00:11:06,-8.0,61.66
2014-01-01 00:11:07,-8.0,61.67
2014-01-01 00:11:08,-8.0,61.68
2014-01-01 00:11:09,-8.0,61.69
2014-01-01 00:11:10,-8.0,61.7
2014-01-01 00:11:11,-8.0,61.71
2014-01-01 00:11:12,-8.0,61.72
2014-01-01 00:11:13,-8.0,61.73
2014-01-01 00:11:14,-8.0,61.74
2014-01-01 00:11:15,-8.0,61.75
2014-01-01 00:11:16,-8.0,61.76
2014-01-01 00:11:17,-8.0,61.77
2014-01-01 00:11:18,-8.0,61.78
2014-01-01 00:11:19,-8.0,61.79
2014-01-01 00:11:20,-8.0,61.8
2014-01-01 00:11:21,-8.0,61.81
2014-01-01 00:11:22,-8.0,61.82
2014-01-01 00:11:23,-8.0,61.83
2014-01-01 00:11:24,-8.0,61.84
2014-01-01 00:11:25,-8.0,61.85
2014-01-01 00:11:26,-8.0,61.86
2014-01-01 00:11:27,-8.0,61.87
2014-01-01 00:11:28,-8.0,61.88
2014-01-01 00:11:29,-8.0,61.89
2014-01-01 00:11:30,-8.0,61.9
2014-01-01 00:11:31,-8.0,61.91
2014-01-01 00:11:32,-8.0,61.92
2014-01-01 00:11:33,-8.0,61.93
2014-01-01 00:11:34,-8.0,61.94
2014-01-01 00:11:35,-8.0,61.95
2014-01-01 00:11:36,-8.0,61.96
2014-01-01 00:11:37,-8.0,61.97
2014-01-01 00:11:38,-8.0,61.98
2014-01-01 00:11:39,-8.0,61.99
2014-01-01 00:11:40,-8.0,62.0
2014-01-01 00:11:41,-8.0,62.01
2014-01-01 00:11:42,-8.0,62.02
2014-01-01 00:11:43,-8.0,62.03
2014-01-01 00:11:44,-8.0,62.04
2014-01-01 00:11:45,-8.0,62.05
2014-01-01 00:11:46,-8.0,62.06
2014-01-01 00:11:47,-8.0,62.07
2014-01-01 00:11:48,-8.0,62.08
2014-01-01 00:11:49,-8.0,62.09
2014-01-01 00:11:50,-8.0,62.1
2014-01-01 00:11:51,-8.0,62.11
2014-01-01 00:11:52,-8.0,62.12
2014-01-01 00:11:53,-8.0,62.13
2014-01-01 00:11:54,-8.0,62.14
2014-01-01 00:11:55,-8.0,62.15
2014-01-01 00:11:56,-8.0,62.16
2014-01-01 00:11:57,-8.0,62.17
2014-01-01 00:11:58,-8.0,62.18
2014-01-01 00:11:59,-8.0,62.19
2014-01-01 00:12:00,-8.0,62.2
2014-01-01 00:12:01,-8.0,62.21
2014-01-01 00:12:02,-8.0,62.22
2014-01-01 00:12:03,-8.0,62.23
2014-01-01 00:12:04,-8.0,62.24
2014-01-01 00:12:05,-8.0,62.25
2014-01-01 00:12:06,-8.0,62.26
2014-01-01 00:12:07,-8.0,62.27
2014-01-01 00:12:08,-8.0,62.28
2014-01-01 00:12:09,-8.0,62.29
2014-01-01 00:12:10,-8.0,62.3
2014-01-01 00:12:11,-8.0,62.31
2014-01-01 00:12:12,-8.0,62.32
2014-01-01 00:12:13,-8.0,62.33
2014-01-01 00:12:14,-8.0,62.34
2014-01-01 00:12:15,-8.0,62.35
2014-01-01 00:12:16,-8.0,62.36
2014-01-01 00:12:17,-8.0,62.37
2014-01-01 00:12:18,-8.0,62.38
2014-01-01 00:12:19,-8.0,62.39
2014-01-01 00:12:20,-8.0,62.4
2014-01-01 00:12:21,-8.0,62.41
2014-01-01 00:12:22,-8.0,62.42
2014-01-01 00:12:23,-8.0,62.43
2014-01-01 00:12:24,-8.0,62.44
2014-01-01 00:12:25,-8.0,62.45
2014-01-01 00:12:26,-8.0,62.46
2014-01-01 00:12:27,-8.0,62.47
2014-01-01 00:12:28,-8.0,62.48
2014-01-01 00:12:29,-8.0,62.49
2014-01-01 00:12:30,-8.0,62.5
2014-01-01 00:12:31,-8.0,62.51
2014-01-01 00:12:32,-8.0,62.52
2014-01-01 00:12:33,-8.0,62.53
2014-01-01 00:12:34,-8.0,62.54
2014-01-01 00:12:35,-8.0,62.55
2014-01-01 00:12:36,-8.0,62.56
2014-01-01 00:12:37,-8.0,62.57
2014-01-01 00:12:38,-8.0,62.58
2014-01-01 00:12:39,-8.0,62.59
2014-01-01 00:12:40,-8.0,62.6
2014-01-01 00:12:41,-8.0,62.61
2014-01-01 00:12:42,-8.0,62.62
2014-01-01 00:12:43,-8.0,62.63
2014-01-01 00:12:44,-8.0,62.64
2014-01-01 00:12:45,-8.0,62.65
2014-01-01 00:12:46,-8.0,62.66
2014-01-01 00:12:47,-8.0,62.67
2014-01-01 00:12:48,-8.0,62.68
2014-01-01 00:12:49,-8.0,62.69
2014-01-01 00:12:50,-8.0,62.7
2014-01-01 00:12:51,-8.0,62.71
2014-01-01 00:12:52,-8.0,62.72
2014-01-01 00:12:53,-8.0,62.73
2014-01-01 00:12:54,-8.0,62.74
2014-01-01 00:12:55,-8.0,62.75
2014-01-01 00:12:56,-8.0,62.76
2014-01-01 00:12:57,-8.0,62.77
2014-01-01 00:12:58,-8.0,62.78
2014-01-01 00:12:59,-8.0,62.79
2014-01-01 00:13:00,-8.0,62.8
2014-01-01 00:13:01,-8.0,62.81
2014-01-01 00:13:02,-8.0,62.82
2014-01-01 00:13:03,-8.0,62.83
2014-01-01 00:13:04,-8.0,62.84
2014-01-01 00:13:05,-8.0,62.85
2014-01-01 00:13:06,-8.0,62.86
2014-01-01 00:13:07,-8.0,62.87
2014-01-01 00:13:08,-8.0,62.88
2014-01-01 00:13:09,-8.0,62.89
2014-01-01 00:13:10,-8.0,62.9
2014-01-01 00:13:11,-8.0,62.91
2014-01-01 00:13:12,-8.0,62.92
2014-01-01 00:13:13,-8.0,62.93
2014-01-01 00:13:14,-8.0,62.94
2014-01-01 00:13:15,-8.0,62.95
2014-01-01 00:13:16,-8.0,62.96
2014-01-01 00:13:17,-8.0,62.97
2014-01-01 00:13:18,-8.0,62.98
2014-01-01 00:13:19,-8.0,62.99
2014-01-01 00:13:20,-8.0,63.0
2014-01-01 00:13:21,-8.0,63.01
2014-01-01 00:13:22,-8.0,63.02
2014-01-01 00:13:23,-8.0,63.03
2014-01-01 00:13:24,-8.0,63.04
2014-01-01 00:13:25,-8.0,63.05
2014-01-01 00:13:26,-8.0,63.06
2014-01-01 00:13:27,-8.0,63.07
2014-01-01 00:13:28,-8.0,63.08
2014-01-01 00:13:29,-8.0,63.09
2014-01-01 00:13:30,-8.0,63.1
2014-01-01 00:13:31,-8.0,63.11
2014-01-01 00:13:32,-8.0,63.12
2014-01-01 00:13:33,-8.0,63.13
2014-01-01 00:13:34,-8.0,63.14
2014-01-01 00:13:35,-8.0,63.15
2014-01-01 00:13:36,-8.0,63.16
2014-01-01 00:13:37,-8.0,63.17
2014-01-01 00:13:38,-8.0,63.18
2014-01-01 00:13:39,-8.0,63.19
2014-01-01 00:13:40,-8.0,63.2
2014-01-01 00:13:41,-8.0,63.21
2014-01-01 00:13:42,-8.0,63.22
2014-01-01 00:13:43,-8.0,63.23
2014-01-01 00:13:44,-8.0,63.24
2014-01-01 00:13:45,-8.0,63.25
2014-01-01 00:13:46,-8.0,63.26
2014-01-01 00:13:47,-8.0,63.27
2014-01-01 00:13:48,-8.0,63.28
2014-01-01 00:13:49,-8.0,63.29
2014-01-01 00:13:50,-8.0,63.3
2014-01-01 00:13:51,-8.0,63.31
2014-01-01 00:13:52,-8.0,63.32
2014-01-01 00:13:53,-8.0,63.33
2014-01-01 00:13:54,-8.0,63.34
2014-01-01 00:13:55,-8.0,63.35
2014-01-01 00:13:56,-8.0,63.36
2014-01-01 00:13:57,-8.0,63.37
2014-01-01 00:13:58,-8.0,63.38
2014-01-01 00:13:59,-8.0,63.39
2014-01-01 00:14:00,-8.0,63.4
2014-01-01 00:14:01,-8.0,63.41
2014-01-01 00:14:02,-8.0,63.42
2014-01-01 00:14:03,-8.0,63.43
2014-01-01 00:14:04,-8.0,63.44
2014-01-01 00:14:05,-8.0,63.45
2014-01-01 00:14:06,-8.0,63.46
2014-01-01 00:14:07,-8.0,63.47
2014-01-01 00:14:08,-8.0,63.48
2014-01-01 00:14:09,-8.0,63.49
2014-01-01 00:14:10,-8.0,63.5
2014-01-01 00:14:11,-8.0,63.51
2014-01-01 00:14:12,-8.0,63.52
2014-01-01 00:14:13,-8.0,63.53
2014-01-01 00:14:14,-8.0,63.54
2014-01-01 00:14:15,-8.0,63.55
2014-01-01 00:14:16,-8.0,63.56
2014-01-01 00:14:17,-8.0,63.57
2014-01-01 00:14:18,-8.0,63.58
2014-01-01 00:14:19,-8.0,63.59
2014-01-01 00:14:20,-8.0,63.6
2014-01-01 00:14:21,-8.0,63.61
2014-01-01 00:14:22,-8.0,63.62
2014-01-01 00:14:23,-8.0,63.63
2014-01-01 00:14:24,-8.0,63.64
2014-01-01 00:14:25,-8.0,63.65
2014-01-01 00:14:26,-8.0,63.66
2014-01-01 00:14:27,-8.0,63.67
2014-01-01 00:14:28,-8.0,63.68
2014-01-01 00:14:29,-8.0,63.69
2014-01-01 00:14:30,-8.0,63.7
2014-01-01 00:14:31,-8.0,63.71
2014-01-01 00:14:32,-8.0,63.72
2014-01-01 00:14:33,-8.0,63.73
2014-01-01 00:14:34,-8.0,63.74
2014-01-01 00:14:35,-8.0,63.75
2014-01-01 00:14:36,-8.0,63.76
2014-01-01 00:14:37,-8.0,63.77
2014-01-01 00:14:38,-8.0,63.78
2014-01-01 00:14:39,-8.0,63.79
2014-01-01 00:14:40,-8.0,63.8
2014-01-01 00:14:41,-8.0,63.81
2014-01-01 00:14:42,-8.0,63.82
2014-01-01 00:14:43,-8.0,63.83
2014-01-01 00:14:44,-8.0,63.84
2014-01-01 00:14:45,-8.0,63.85
2014-01-01 00:14:46,-8.0,63.86
2014-01-01 00:14:47,-8.0,63.87
2014-01-01 00:14:48,-8.0,63.88
2014-01-01 00:14:49,-8.0,63.89
2014-01-01 00:14:50,-8.0,63.9
2014-01-01 00:14:51,-8.0,63.91
2014-01-01 00:14:52,-8.0,63.92
2014-01-01 00:14:53,-8.0,63.93
2014-01-01 00:14:54,-8.0,63.94
2014-01-01 00:14:55,-8.0,63.95
2014-01-01 00:14:56,-8.0,63.96
2014-01-01 00:14:57,-8.0,63.97
2014-01-01 00:14:58,-8.0,63.98
2014-01-01 00:14:59,-8.0,63.99
2014-01-01 00:15:00,-8.0,64.0
2014-01-01 00:15:01,-8.0,64.01
2014-01-01 00:15:02,-8.0,64.02
2014-01-01 00:15:03,-8.0,64.03
2014-01-01 00:15:04,-8.0,64.04
2014-01-01 00:15:05,-8.0,64.05
2014-01-01 00:15:06,-8.0,64.06
2014-01-01 00:15:07,-8.0,64.07
2014-01-01 00:15:08,-8.0,64.08
2014-01-01 00:15:09,-8.0,64.09
2014-01-01 00:15:10,-8.0,64.1
2014-01-01 00:15:11,-8.0,64.11
2014-01-01 00:15:12,-8.0,64.12
2014-01-01 00:15:13,-8.0,64.13
2014-01-01 00:15:14,-8.0,64.14
2014-01-01 00:15:15,-8.0,64.15
2014-01-01 00:15:16,-8.0,64.16
2014-01-01 00:15:17,-8.0,64.17
2014-01-01 00:15:18,-8.0,64.18
2014-01-01 00:15:19,-8.0,64.19
2014-01-01 00:15:20,-8.0,64.2
2014-01-01 00:15:21,-8.0,64.21
2014-01-01 00:15:22,-8.0,64.22
2014-01-01 00:15:23,-8.0,64.23
2014-01-01 00:15:24,-8.0,64.24
2014-01-01 00:15:25,-8.0,64.25
2014-01-01 00:15:26,-8.0,64.26
2014-01-01 00:15:27,-8.0,64.27
2014-01-01 00:15:28,-8.0,64.28
2014-01-01 00:15:29,-8.0,64.29
2014-01-01 00:15:30,-8.0,64.3
2014-01-01 00:15:31,-8.0,64.31
2014-01-01 00:15:32,-8.0,64.32
2014-01-01 00:15:33,-8.0,64.33
2014-01-01 00:15:34,-8.0,64.34
2014-01-01 00:15:35,-8.0,64.35
2014-01-01 00:15:36,-8.0,64.36
2014-01-01 00:15:37,-8.0,64.37
2014-01-01 00:15:38,-8.0,64.38
2014-01-01 00:15:39,-8.0,64.39
2014-01-01 00:15:40,-8.0,64.4
2014-01-01 00:15:41,-8.0,64.41
2014-01-01 00:15:42,-8.0,64.42
2014-01-01 00:15:43,-8.0,64.43
2014-01-01 00:15:44,-8.0,64.44
2014-01-01 00:15:45,-8.0,64.45
2014-01-01 00:15:46,-8.0,64.46
2014-01-01 00:15:47,-8.0,64.47
2014-01-01 00:15:48,-8.0,64.48
2014-01-01 00:15:49,-8.0,64.49
2014-01-01 00:15:50,-8.0,64.5
2014-01-01 00:15:51,-8.0,64.51
2014-01-01 00:15:52,-8.0,64.52
2014-01-01 00:15:53,-8.0,64.53
2014-01-01 00:15:54,-8.0,64.54
2014-01-01 00:15:55,-8.0,64.55
2014-01-01 00:15:56,-8.0,64.56
2014-01-01 00:15:57,-8.0,64.57
2014-01-01 00:15:58,-8.0,64.58
2014-01-01 00:15:59,-8.0,64.59
2014-01-01 00:16:00,-8.0,64.6
2014-01-01 00:16:01,-8.0,64.61
2014-01-01 00:16:02,-8.0,64.62
2014-01-01 00:16:03,-8.0,64.63
2014-01-01 00:16:04,-8.0,64.64
2014-01-01 00:16:05,-8.0,64.65
2014-01-01 00:16:06,-8.0,64.66
2014-01-01 00:16:07,-8.0,64.67
2014-01-01 00:16:08,-8.0,64.68
2014-01-01 00:16:09,-8.0,64.69
2014-01-01 00:16:10,-8.0,64.7
2014-01-01 00:16:11,-8.0,64.71
2014-01-01 00:16:12,-8.0,64.72
2014-01-01 00:16:13,-8.0,64.73
2014-01-01 00:16:14,-8.0,64.74
2014-01-01 00:16:15,-8.0,64.75
2014-01-01 00:16:16,-8.0,64.76
2014-01-01 00:16:17,-8.0,64.77
2014-01-01 00:16:18,-8.0,64.78
2014-01-01 00:16:19,-8.0,64.79
2014-01-01 00:16:20,-8.0,64.8
2014-01-01 00:16:21,-8.0,64.81
2014-01-01 00:16:22,-8.0,64.82
2014-01-01 00:16:23,-8.0,64.83
2014-01-01 00:16:24,-8.0,64.84
2014-01-01 00:16:25,-8.0,64.85
2014-01-01 00:16:26,-8.0,64.86
2014-01-01 00:16:27,-8.0,64.87
2014-01-01 00:16:28,-8.0,64.88
2014-01-01 00:16:29,-8.0,64.89
2014-01-01 00:16:30,-8.0,64.9
2014-01-01 00:16:31,-8.0,64.91
2014-01-01 00:16:32,-8.0,64.92
2014-01-01 00:16:33,-8.0,64.93
2014-01-01 00:16:34,-8.0,64.94
2014-01-01 00:16:35,-8.0,64.95
2014-01-01 00:16:36,-8.0,64.96
2014-01-01 00:16:37,-8.0,64.97
2014-01-01 00:16:38,-8.0,64.98
2014-01-01 00:16:39,-8.0,64.99
2014-01-01 00:16:42,-7.99,65.0
2014-01-01 00:16:44,-7.98,64.99
2014-01-01 00:16:46,-7.97,64.98
2014-01-01 00:16:48,-7.96,64.97
2014-01-01 00:16:50,-7.95,64.96
2014-01-01 00:16:52,-7.94,64.95
2014-01-01 00:16:54,-7.93,64.94
2014-01-01 00:16:56,-7.92,64.93
2014-01-01 00:16:58,-7.91,64.92
2014-01-01 00:17:00,-7.9,64.91
2014-01-01 00:17:02,-7.89,64.9
2014-01-01 00:17:04,-7.88,64.89
2014-01-01 00:17:06,-7.87,64.88
2014-01-01 00:17:08,-7.86,64.87
2014-01-01 00:17:10,-7.85,64.86
2014-01-01 00:17:12,-7.84,64.85
2014-01-01 00:17:14,-7.83,64.84
2014-01-01 00:17:16,-7.82,64.83
2014-01-01 00:17:18,-7.81,64.82
2014-01-01 00:17:20,-7.8,64.81
2014-01-01 00:17:22,-7.79,64.8
2014-01-01 00:17:24,-7.78,64.79
2014-01-01 00:17:26,-7.77,64.78
2014-01-01 00:17:28,-7.76,64.77
2014-01-01 00:17:30,-7.75,64.76
2014-01-01 00:17:32,-7.74,64.75
2014-01-01 00:17:34,-7.73,64.74
2014-01-01 00:17:36,-7.72,64.73
2014-01-01 00:17:38,-7.71,64.72
2014-01-01 00:17:40,-7.7,64.71
2014-01-01 00:17:42,-7.69,64.7
2014-01-01 00:17:44,-7.68,64.69
2014-01-01 00:17:46,-7.67,64.68
2014-01-01 00:17:48,-7.66,64.67
2014-01-01 00:17:50,-7.65,64.66
2014-01-01 00:17:52,-7.64,64.65
2014-01-01 00:17:54,-7.63,64.64
2014-01-01 00:17:56,-7.62,64.63
2014-01-01 00:17:58,-7.61,64.62
2014-01-01 00:18:00,-7.6,64.61
2014-01-01 00:18:02,-7.59,64.6
2014-01-01 00:18:04,-7.58,64.59
2014-01-01 00:18:06,-7.57,64.58
2014-01-01 00:18:08,-7.56,64.57
2014-01-01 00:18:10,-7.55,64.56
2014-01-01 00:18:12,-7.54,64.55
2014-01-01 00:18:14,-7.53,64.54
2014-01-01 00:18:16,-7.52,64.53
2014-01-01 00:18:18,-7.51,64.52
2014-01-01 00:18:20,-7.5,64.51
2014-01-01 00:18:22,-7.49,64.5
2014-01-01 00:18:24,-7.48,64.49
2014-01-01 00:18:26,-7.47,64.48
2014-01-01 00:18:28,-7.46,64.47
2014-01-01 00:18:30,-7.45,64.46
2014-01-01 00:18:32,-7.44,64.45
2014-01-01 00:18:34,-7.43,64.44
2014-01-01 00:18:36,-7.42,64.43
2014-01-01 00:18:38,-7.41,64.42
2014-01-01 00:18:40,-7.4,64.41
2014-01-01 00:18:42,-7.39,64.4
2014-01-01 00:18:44,-7.38,64.39
2014-01-01 00:18:46,-7.37,64.38
2014-01-01 00:18:48,-7.36,64.37
2014-01-01 00:18:50,-7.35,64.36
2014-01-01 00:18:52,-7.34,64.35
2014-01-01 00:18:54,-7.33,64.34
2014-01-01 00:18:56,-7.32,64.33
2014-01-01 00:18:58,-7.31,64.32
2014-01-01 00:19:00,-7.3,64.31
2014-01-01 00:19:02,-7.29,64.3
2014-01-01 00:19:04,-7.28,64.29
2014-01-01 00:19:06,-7.27,64.28
2014-01-01 00:19:08,-7.26,64.27
2014-01-01 00:19:10,-7.25,64.26
2014-01-01 00:19:12,-7.24,64.25
2014-01-01 00:19:14,-7.23,64.24
2014-01-01 00:19:16,-7.22,64.23
2014-01-01 00:19:18,-7.21,64.22
2014-01-01 00:19:20,-7.2,64.21
2014-01-01 00:19:22,-7.19,64.2
2014-01-01 00:19:24,-7.18,64.19
2014-01-01 00:19:26,-7.17,64.18
2014-01-01 00:19:28,-7.16,64.17
2014-01-01 00:19:30,-7.15,64.16
2014-01-01 00:19:32,-7.14,64.15
2014-01-01 00:19:34,-7.13,64.14
2014-01-01 00:19:36,-7.12,64.13
2014-01-01 00:19:38,-7.11,64.12
2014-01-01 00:19:40,-7.1,64.11
2014-01-01 00:19:42,-7.09,64.1
2014-01-01 00:19:44,-7.08,64.09
2014-01-01 00:19:46,-7.07,64.08
2014-01-01 00:19:48,-7.06,64.07
2014-01-01 00:19:50,-7.05,64.06
2014-01-01 00:19:52,-7.04,64.05
2014-01-01 00:19:54,-7.03,64.04
2014-01-01 00:19:56,-7.02,64.03
2014-01-01 00:19:58,-7.01,64.02
2014-01-01 00:20:00,-7.0,64.01
2014-01-01 00:20:02,-6.99,64.0
2014-01-01 00:20:04,-6.98,63.99
2014-01-01 00:20:06,-6.97,63.98
2014-01-01 00:20:08,-6.96,63.97
2014-01-01 00:20:10,-6.95,63.96
2014-01-01 00:20:12,-6.94,63.95
2014-01-01 00:20:14,-6.93,63.94
2014-01-01 00:20:16,-6.92,63.93
2014-01-01 00:20:18,-6.91,63.92
2014-01-01 00:20:20,-6.9,63.91
2014-01-01 00:20:22,-6.89,63.9
2014-01-01 00:20:24,-6.88,63.89
2014-01-01 00:20:26,-6.87,63.88
2014-01-01 00:20:28,-6.86,63.87
2014-01-01 00:20:30,-6.85,63.86
2014-01-01 00:20:32,-6.84,63.85
2014-01-01 00:20:34,-6.83,63.84
2014-01-01 00:20:36,-6.82,63.83
2014-01-01 00:20:38,-6.81,63.82
2014-01-01 00:20:40,-6.8,63.81
2014-01-01 00:20:42,-6.79,63.8
2014-01-01 00:20:44,-6.78,63.79
2014-01-01 00:20:46,-6.77,63.78
2014-01-01 00:20:48,-6.76,63.77
2014-01-01 00:20:50,-6.75,63.76
2014-01-01 00:20:52,-6.74,63.75
2014-01-01 00:20:54,-6.73,63.74
2014-01-01 00:20:56,-6.72,63.73
2014-01-01 00:20:58,-6.71,63.72
2014-01-01 00:21:00,-6.7,63.71
2014-01-01 00:21:02,-6.69,63.7
2014-01-01 00:21:04,-6.68,63.69
2014-01-01 00:21:06,-6.67,63.68
2014-01-01 00:21:08,-6.66,63.67
2014-01-01 00:21:10,-6.65,63.66
2014-01-01 00:21:12,-6.64,63.65
2014-01-01 00:21:14,-6.63,63.64
2014-01-01 00:21:16,-6.62,63.63
2014-01-01 00:21:18,-6.61,63.62
2014-01-01 00:21:20,-6.6,63.61
2014-01-01 00:21:22,-6.59,63.6
2014-01-01 00:21:24,-6.58,63.59
2014-01-01 00:21:26,-6.57,63.58
2014-01-01 00:21:28,-6.56,63.57
2014-01-01 00:21:30,-6.55,63.56
2014-01-01 00:21:32,-6.54,63.55
2014-01-01 00:21:34,-6.53,63.54
2014-01-01 00:21:36,-6.52,63.53
2014-01-01 00:21:38,-6.51,63.52
2014-01-01 00:21:40,-6.5,63.51
2014-01-01 00:21:42,-6.49,63.5
2014-01-01 00:21:44,-6.48,63.49
2014-01-01 00:21:46,-6.47,63.48
2014-01-01 00:21:48,-6.46,63.47
2014-01-01 00:21:50,-6.45,63.46
2014-01-01 00:21:52,-6.44,63.45
2014-01-01 00:21:54,-6.43,63.44
2014-01-01 00:21:56,-6.42,63.43
2014-01-01 00:21:58,-6.41,63.42
2014-01-01 00:22:00,-6.4,63.41
2014-01-01 00:22:02,-6.39,63.4
2014-01-01 00:22:04,-6.38,63.39
2014-01-01 00:22:06,-6.37,63.38
2014-01-01 00:22:08,-6.36,63.37
2014-01-01 00:22:10,-6.35,63.36
2014-01-01 00:22:12,-6.34,63.35
2014-01-01 00:22:14,-6.33,63.34
2014-01-01 00:22:16,-6.32,63.33
2014-01-01 00:22:18,-6.31,63.32
2014-01-01 00:22:20,-6.3,63.31
2014-01-01 00:22:22,-6.29,63.3
2014-01-01 00:22:24,-6.28,63.29
2014-01-01 00:22:26,-6.27,63.28
2014-01-01 00:22:28,-6.26,63.27
2014-01-01 00:22:30,-6.25,63.26
2014-01-01 00:22:32,-6.24,63.25
2014-01-01 00:22:34,-6.23,63.24
2014-01-01 00:22:36,-6.22,63.23
2014-01-01 00:22:38,-6.21,63.22
2014-01-01 00:22:40,-6.2,63.21
2014-01-01 00:22:42,-6.19,63.2
2014-01-01 00:22:44,-6.18,63.19
2014-01-01 00:22:46,-6.17,63.18
2014-01-01 00:22:48,-6.16,63.17
2014-01-01 00:22:50,-6.15,63.16
2014-01-01 00:22:52,-6.14,63.15
2014-01-01 00:22:54,-6.13,63.14
2014-01-01 00:22:56,-6.12,63.13
2014-01-01 00:22:58,-6.11,63.12
2014-01-01 00:23:00,-6.1,63.11
2014-01-01 00:23:02,-6.09,63.1
2014-01-01 00:23:04,-6.08,63.09
2014-01-01 00:23:06,-6.07,63.08
2014-01-01 00:23:08,-6.06,63.07
2014-01-01 00:23:10,-6.05,63.06
2014-01-01 00:23:12,-6.04,63.05
2014-01-01 00:23:14,-6.03,63.04
2014-01-01 00:23:16,-6.02,63.03
2014-01-01 00:23:18,-6.01,63.02
2014-01-01 00:23:20,-6.0,63.01
2014-01-01 00:23:22,-5.99,63.0
2014-01-01 00:23:24,-5.98,62.99
2014-01-01 00:23:26,-5.97,62.98
2014-01-01 00:23:28,-5.96,62.97
2014-01-01 00:23:30,-5.95,62.96
2014-01-01 00:23:32,-5.94,62.95
2014-01-01 00:23:34,-5.93,62.94
2014-01-01 00:23:36,-5.92,62.93
2014-01-01 00:23:38,-5.91,62.92
2014-01-01 00:23:40,-5.9,62.91
2014-01-01 00:23:42,-5.89,62.9
2014-01-01 00:23:44,-5.88,62.89
2014-01-01 00:23:46,-5.87,62.88
2014-01-01 00:23:48,-5.86,62.87
2014-01-01 00:23:50,-5.85,62.86
2014-01-01 00:23:52,-5.84,62.85
2014-01-01 00:23:54,-5.83,62.84
2014-01-01 00:23:56,-5.82,62.83
2014-01-01 00:23:58,-5.81,62.82
2014-01-01 00:24:00,-5.8,62.81
2014-01-01 00:24:02,-5.79,62.8
2014-01-01 00:24:04,-5.78,62.79
2014-01-01 00:24:06,-5.77,62.78
2014-01-01 00:24:08,-5.76,62.77
2014-01-01 00:24:10,-5.75,62.76
2014-01-01 00:24:12,-5.74,62.75
2014-01-01 00:24:14,-5.73,62.74
2014-01-01 00:24:16,-5.72,62.73
2014-01-01 00:24:18,-5.71,62.72
2014-01-01 00:24:20,-5.7,62.71
2014-01-01 00:24:22,-5.69,62.7
2014-01-01 00:24:24,-5.68,62.69
2014-01-01 00:24:26,-5.67,62.68
2014-01-01 00:24:28,-5.66,62.67
2014-01-01 00:24:30,-5.65,62.66
2014-01-01 00:24:32,-5.64,62.65
2014-01-01 00:24:34,-5.63,62.64
2014-01-01 00:24:36,-5.62,62.63
2014-01-01 00:24:38,-5.61,62.62
2014-01-01 00:24:40,-5.6,62.61
2014-01-01 00:24:42,-5.59,62.6
2014-01-01 00:24:44,-5.58,62.59
2014-01-01 00:24:46,-5.57,62.58
2014-01-01 00:24:48,-5.56,62.57
2014-01-01 00:24:50,-5.55,62.56
2014-01-01 00:24:52,-5.54,62.55
2014-01-01 00:24:54,-5.53,62.54
2014-01-01 00:24:56,-5.52,62.53
2014-01-01 00:24:58,-5.51,62.52
2014-01-01 00:25:00,-5.5,62.51
2014-01-01 00:25:02,-5.49,62.5
2014-01-01 00:25:04,-5.48,62.49
2014-01-01 00:25:06,-5.47,62.48
2014-01-01 00:25:08,-5.46,62.47
2014-01-01 00:25:10,-5.45,62.46
2014-01-01 00:25:12,-5.44,62.45
2014-01-01 00:25:14,-5.43,62.44
2014-01-01 00:25:16,-5.42,62.43
2014-01-01 00:25:18,-5.41,62.42
2014-01-01 00:25:20,-5.4,62.41
2014-01-01 00:25:22,-5.39,62.4
2014-01-01 00:25:24,-5.38,62.39
2014-01-01 00:25:26,-5.37,62.38
2014-01-01 00:25:28,-5.36,62.37
2014-01-01 00:25:30,-5.35,62.36
2014-01-01 00:25:32,-5.34,62.35
2014-01-01 00:25:34,-5.33,62.34
2014-01-01 00:25:36,-5.32,62.33
2014-01-01 00:25:38,-5.31,62.32
